OrderID,OrderLineID,DateKey,CustomerKey,ProductKey,StoreKey,Quantity,UnitPrice,UnitCost,DiscountPct,GrossAmount,DiscountAmount,NetAmount,TotalCost
17429,17429-1,20231011,110,1,5,6,1299,641.23,0.0,7794,0.0,7794.0,3847.38
17429,17429-8,20231011,110,8,5,4,49,30.21,0.0,196,0.0,196.0,120.84
17429,17429-5,20231011,110,5,5,2,499,219.06,0.0,998,0.0,998.0,438.12
17430,17430-3,20231011,195,3,2,6,1099,640.72,0.0,6594,0.0,6594.0,3844.32
17431,17431-1,20231011,115,1,2,1,1299,641.23,0.0,1299,0.0,1299.0,641.23
17431,17431-9,20231011,115,9,2,2,89,48.97,0.0,178,0.0,178.0,97.94
17432,17432-13,20231011,59,13,4,4,12,7.3,0.0,48,0.0,48.0,29.2
17432,17432-8,20231011,59,8,4,4,49,30.21,0.05,196,9.8,186.2,120.84
17432,17432-14,20231011,59,14,4,4,35,15.86,0.1,140,14.0,126.0,63.44
17433,17433-12,20231011,54,12,3,7,79,50.76,0.0,553,0.0,553.0,355.32
17433,17433-6,20231011,54,6,3,3,1199,526.36,0.0,3597,0.0,3597.0,1579.08
17434,17434-16,20231012,195,16,2,7,120,53.5,0.05,840,42.0,798.0,374.5
17434,17434-19,20231012,195,19,2,2,199,101.09,0.0,398,0.0,398.0,202.18
17434,17434-15,20231012,195,15,2,2,8,3.56,0.0,16,0.0,16.0,7.12
17435,17435-18,20231012,105,18,2,2,99,52.59,0.0,198,0.0,198.0,105.18
17435,17435-17,20231012,105,17,2,4,45,21.42,0.0,180,0.0,180.0,85.68
17435,17435-11,20231012,105,11,2,4,449,181.91,0.0,1796,0.0,1796.0,727.64
17436,17436-1,20231012,195,1,5,4,1299,641.23,0.0,5196,0.0,5196.0,2564.92
17437,17437-5,20231012,192,5,1,4,499,219.06,0.2,1996,399.2,1596.8,876.24
17437,17437-21,20231012,192,21,1,4,79,43.68,0.15,316,47.4,268.6,174.72
17437,17437-2,20231012,192,2,1,7,999,637.04,0.0,6993,0.0,6993.0,4459.28
17437,17437-20,20231012,192,20,1,6,59,27.9,0.0,354,0.0,354.0,167.4
17438,17438-13,20231012,81,13,5,1,12,7.3,0.0,12,0.0,12.0,7.3
17438,17438-3,20231012,81,3,5,2,1099,640.72,0.0,2198,0.0,2198.0,1281.44
17439,17439-1,20231012,199,1,1,3,1299,641.23,0.0,3897,0.0,3897.0,1923.69
17439,17439-8,20231012,199,8,1,4,49,30.21,0.0,196,0.0,196.0,120.84
17439,17439-21,20231012,199,21,1,4,79,43.68,0.1,316,31.6,284.4,174.72
17440,17440-20,20231012,84,20,2,2,59,27.9,0.0,118,0.0,118.0,55.8
17440,17440-9,20231012,84,9,2,3,89,48.97,0.0,267,0.0,267.0,146.91
17440,17440-6,20231012,84,6,2,1,1199,526.36,0.0,1199,0.0,1199.0,526.36
17441,17441-11,20231012,25,11,1,3,449,181.91,0.0,1347,0.0,1347.0,545.73
17441,17441-12,20231012,25,12,1,2,79,50.76,0.15,158,23.7,134.3,101.52
17441,17441-3,20231012,25,3,1,1,1099,640.72,0.0,1099,0.0,1099.0,640.72
17441,17441-1,20231012,25,1,1,1,1299,641.23,0.0,1299,0.0,1299.0,641.23
17442,17442-10,20231012,186,10,1,4,599,345.63,0.0,2396,0.0,2396.0,1382.52
17442,17442-7,20231012,186,7,1,3,29,12.02,0.0,87,0.0,87.0,36.06
17442,17442-18,20231012,186,18,1,6,99,52.59,0.05,594,29.7,564.3,315.54
17442,17442-11,20231012,186,11,1,7,449,181.91,0.0,3143,0.0,3143.0,1273.37
17443,17443-13,20231012,105,13,3,4,12,7.3,0.0,48,0.0,48.0,29.2
17444,17444-18,20231012,158,18,3,1,99,52.59,0.0,99,0.0,99.0,52.59
17445,17445-2,20231012,21,2,2,6,999,637.04,0.05,5994,299.7,5694.3,3822.24
17446,17446-15,20231012,46,15,5,3,8,3.56,0.0,24,0.0,24.0,10.68
17447,17447-12,20231012,127,12,5,4,79,50.76,0.0,316,0.0,316.0,203.04
17448,17448-14,20231012,55,14,1,6,35,15.86,0.0,210,0.0,210.0,95.16
17448,17448-4,20231012,55,4,1,4,799,439.18,0.0,3196,0.0,3196.0,1756.72
17448,17448-19,20231012,55,19,1,1,199,101.09,0.05,199,9.95,189.05,101.09
17449,17449-7,20231012,194,7,3,4,29,12.02,0.1,116,11.6,104.4,48.08
17449,17449-18,20231012,194,18,3,5,99,52.59,0.0,495,0.0,495.0,262.95
17449,17449-4,20231012,194,4,3,5,799,439.18,0.15,3995,599.25,3395.75,2195.9
17449,17449-5,20231012,194,5,3,7,499,219.06,0.0,3493,0.0,3493.0,1533.42
17450,17450-21,20231012,134,21,1,7,79,43.68,0.1,553,55.3,497.7,305.76
17451,17451-14,20231013,25,14,1,5,35,15.86,0.0,175,0.0,175.0,79.3
17452,17452-19,20231013,22,19,5,7,199,101.09,0.2,1393,278.6,1114.4,707.63
17452,17452-21,20231013,22,21,5,5,79,43.68,0.0,395,0.0,395.0,218.4
17452,17452-12,20231013,22,12,5,3,79,50.76,0.0,237,0.0,237.0,152.28
17452,17452-2,20231013,22,2,5,6,999,637.04,0.1,5994,599.4,5394.6,3822.24
17453,17453-10,20231013,166,10,1,4,599,345.63,0.0,2396,0.0,2396.0,1382.52
17454,17454-13,20231013,94,13,1,7,12,7.3,0.0,84,0.0,84.0,51.1
17455,17455-2,20231013,39,2,2,6,999,637.04,0.0,5994,0.0,5994.0,3822.24
17455,17455-15,20231013,39,15,2,1,8,3.56,0.0,8,0.0,8.0,3.56
17455,17455-12,20231013,39,12,2,2,79,50.76,0.0,158,0.0,158.0,101.52
17455,17455-4,20231013,39,4,2,4,799,439.18,0.0,3196,0.0,3196.0,1756.72
17456,17456-6,20231013,85,6,1,6,1199,526.36,0.0,7194,0.0,7194.0,3158.16
17456,17456-20,20231013,85,20,1,1,59,27.9,0.0,59,0.0,59.0,27.9
17457,17457-7,20231013,69,7,1,5,29,12.02,0.0,145,0.0,145.0,60.1
17457,17457-13,20231013,69,13,1,4,12,7.3,0.0,48,0.0,48.0,29.2
17457,17457-8,20231013,69,8,1,5,49,30.21,0.0,245,0.0,245.0,151.05
17458,17458-10,20231013,200,10,4,5,599,345.63,0.0,2995,0.0,2995.0,1728.15
17459,17459-14,20231013,62,14,5,7,35,15.86,0.0,245,0.0,245.0,111.02
17459,17459-21,20231013,62,21,5,3,79,43.68,0.0,237,0.0,237.0,131.04
17459,17459-3,20231013,62,3,5,6,1099,640.72,0.0,6594,0.0,6594.0,3844.32
17460,17460-12,20231013,198,12,1,3,79,50.76,0.0,237,0.0,237.0,152.28
17461,17461-4,20231013,148,4,5,3,799,439.18,0.0,2397,0.0,2397.0,1317.54
17461,17461-15,20231013,148,15,5,1,8,3.56,0.0,8,0.0,8.0,3.56
17462,17462-4,20231014,122,4,1,4,799,439.18,0.0,3196,0.0,3196.0,1756.72
17463,17463-16,20231014,42,16,1,6,120,53.5,0.0,720,0.0,720.0,321.0
17463,17463-17,20231014,42,17,1,1,45,21.42,0.0,45,0.0,45.0,21.42
17464,17464-17,20231014,57,17,3,1,45,21.42,0.0,45,0.0,45.0,21.42
17464,17464-20,20231014,57,20,3,7,59,27.9,0.05,413,20.65,392.35,195.3
17465,17465-6,20231014,33,6,3,1,1199,526.36,0.0,1199,0.0,1199.0,526.36
17466,17466-11,20231014,183,11,4,6,449,181.91,0.0,2694,0.0,2694.0,1091.46
17466,17466-3,20231014,183,3,4,6,1099,640.72,0.0,6594,0.0,6594.0,3844.32
17466,17466-17,20231014,183,17,4,5,45,21.42,0.0,225,0.0,225.0,107.1
17467,17467-8,20231014,173,8,4,5,49,30.21,0.0,245,0.0,245.0,151.05
17468,17468-9,20231014,60,9,5,3,89,48.97,0.0,267,0.0,267.0,146.91
17469,17469-19,20231014,137,19,1,7,199,101.09,0.0,1393,0.0,1393.0,707.63
17470,17470-5,20231014,127,5,4,2,499,219.06,0.0,998,0.0,998.0,438.12
17470,17470-11,20231014,127,11,4,4,449,181.91,0.1,1796,179.6,1616.4,727.64
17470,17470-15,20231014,127,15,4,2,8,3.56,0.0,16,0.0,16.0,7.12
17470,17470-4,20231014,127,4,4,2,799,439.18,0.1,1598,159.8,1438.2,878.36
17471,17471-8,20231014,129,8,2,7,49,30.21,0.0,343,0.0,343.0,211.47
17471,17471-19,20231014,129,19,2,5,199,101.09,0.0,995,0.0,995.0,505.45
17471,17471-15,20231014,129,15,2,1,8,3.56,0.0,8,0.0,8.0,3.56
17471,17471-4,20231014,129,4,2,1,799,439.18,0.0,799,0.0,799.0,439.18
17472,17472-16,20231014,107,16,4,2,120,53.5,0.0,240,0.0,240.0,107.0
17473,17473-1,20231014,189,1,3,6,1299,641.23,0.05,7794,389.7,7404.3,3847.38
17473,17473-10,20231014,189,10,3,3,599,345.63,0.1,1797,179.7,1617.3,1036.89
17474,17474-10,20231014,150,10,3,6,599,345.63,0.15,3594,539.1,3054.9,2073.78
17475,17475-14,20231015,142,14,1,4,35,15.86,0.0,140,0.0,140.0,63.44
17476,17476-3,20231015,36,3,2,5,1099,640.72,0.0,5495,0.0,5495.0,3203.6
17476,17476-15,20231015,36,15,2,4,8,3.56,0.0,32,0.0,32.0,14.24
17476,17476-4,20231015,36,4,2,7,799,439.18,0.1,5593,559.3,5033.7,3074.26
17477,17477-4,20231015,64,4,2,3,799,439.18,0.1,2397,239.7,2157.3,1317.54
17477,17477-2,20231015,64,2,2,1,999,637.04,0.0,999,0.0,999.0,637.04
17477,17477-5,20231015,64,5,2,1,499,219.06,0.0,499,0.0,499.0,219.06
17477,17477-16,20231015,64,16,2,4,120,53.5,0.0,480,0.0,480.0,214.0
17478,17478-9,20231015,37,9,1,1,89,48.97,0.0,89,0.0,89.0,48.97
17478,17478-8,20231015,37,8,1,7,49,30.21,0.05,343,17.15,325.85,211.47
17479,17479-8,20231015,29,8,5,2,49,30.21,0.15,98,14.7,83.3,60.42
17479,17479-17,20231015,29,17,5,3,45,21.42,0.0,135,0.0,135.0,64.26
17479,17479-1,20231015,29,1,5,5,1299,641.23,0.0,6495,0.0,6495.0,3206.15
17480,17480-8,20231015,44,8,1,5,49,30.21,0.0,245,0.0,245.0,151.05
17480,17480-10,20231015,44,10,1,1,599,345.63,0.0,599,0.0,599.0,345.63
17481,17481-16,20231015,162,16,2,1,120,53.5,0.0,120,0.0,120.0,53.5
17482,17482-7,20231015,33,7,4,5,29,12.02,0.0,145,0.0,145.0,60.1
17482,17482-12,20231015,33,12,4,6,79,50.76,0.0,474,0.0,474.0,304.56
17483,17483-19,20231015,53,19,2,5,199,101.09,0.0,995,0.0,995.0,505.45
17483,17483-9,20231015,53,9,2,1,89,48.97,0.0,89,0.0,89.0,48.97
17484,17484-11,20231015,133,11,1,7,449,181.91,0.0,3143,0.0,3143.0,1273.37
17484,17484-16,20231015,133,16,1,1,120,53.5,0.0,120,0.0,120.0,53.5
17485,17485-17,20231015,170,17,4,1,45,21.42,0.15,45,6.75,38.25,21.42
17485,17485-18,20231015,170,18,4,6,99,52.59,0.05,594,29.7,564.3,315.54
17485,17485-5,20231015,170,5,4,6,499,219.06,0.0,2994,0.0,2994.0,1314.36
17485,17485-14,20231015,170,14,4,4,35,15.86,0.0,140,0.0,140.0,63.44
17486,17486-1,20231015,27,1,2,4,1299,641.23,0.0,5196,0.0,5196.0,2564.92
17487,17487-6,20231015,3,6,1,7,1199,526.36,0.15,8393,1258.95,7134.05,3684.52
17487,17487-11,20231015,3,11,1,3,449,181.91,0.0,1347,0.0,1347.0,545.73
17488,17488-4,20231015,55,4,5,6,799,439.18,0.0,4794,0.0,4794.0,2635.08
17489,17489-16,20231016,195,16,1,4,120,53.5,0.0,480,0.0,480.0,214.0
17489,17489-1,20231016,195,1,1,2,1299,641.23,0.05,2598,129.9,2468.1,1282.46
17490,17490-2,20231016,80,2,2,7,999,637.04,0.0,6993,0.0,6993.0,4459.28
17490,17490-10,20231016,80,10,2,1,599,345.63,0.1,599,59.9,539.1,345.63
17491,17491-15,20231016,39,15,1,4,8,3.56,0.0,32,0.0,32.0,14.24
17492,17492-17,20231016,45,17,1,4,45,21.42,0.0,180,0.0,180.0,85.68
17492,17492-14,20231016,45,14,1,1,35,15.86,0.0,35,0.0,35.0,15.86
17493,17493-2,20231016,89,2,1,7,999,637.04,0.0,6993,0.0,6993.0,4459.28
17494,17494-3,20231016,110,3,2,4,1099,640.72,0.1,4396,439.6,3956.4,2562.88
17495,17495-11,20231016,50,11,1,7,449,181.91,0.0,3143,0.0,3143.0,1273.37
17496,17496-18,20231016,24,18,1,6,99,52.59,0.0,594,0.0,594.0,315.54
17496,17496-15,20231016,24,15,1,1,8,3.56,0.0,8,0.0,8.0,3.56
17497,17497-14,20231016,127,14,2,4,35,15.86,0.0,140,0.0,140.0,63.44
17498,17498-4,20231016,43,4,1,7,799,439.18,0.0,5593,0.0,5593.0,3074.26
17498,17498-9,20231016,43,9,1,4,89,48.97,0.0,356,0.0,356.0,195.88
17498,17498-13,20231016,43,13,1,4,12,7.3,0.1,48,4.8,43.2,29.2
17499,17499-14,20231016,25,14,5,5,35,15.86,0.15,175,26.25,148.75,79.3
17500,17500-6,20231016,66,6,3,4,1199,526.36,0.0,4796,0.0,4796.0,2105.44
17501,17501-11,20231016,47,11,5,4,449,181.91,0.0,1796,0.0,1796.0,727.64
17502,17502-19,20231016,58,19,5,3,199,101.09,0.1,597,59.7,537.3,303.27
17502,17502-3,20231016,58,3,5,6,1099,640.72,0.0,6594,0.0,6594.0,3844.32
17502,17502-2,20231016,58,2,5,3,999,637.04,0.1,2997,299.7,2697.3,1911.12
17502,17502-13,20231016,58,13,5,1,12,7.3,0.0,12,0.0,12.0,7.3
17503,17503-2,20231016,152,2,2,3,999,637.04,0.0,2997,0.0,2997.0,1911.12
17503,17503-7,20231016,152,7,2,3,29,12.02,0.0,87,0.0,87.0,36.06
17503,17503-8,20231016,152,8,2,1,49,30.21,0.0,49,0.0,49.0,30.21
17504,17504-11,20231016,165,11,1,5,449,181.91,0.0,2245,0.0,2245.0,909.55
17505,17505-7,20231016,50,7,1,2,29,12.02,0.0,58,0.0,58.0,24.04
17505,17505-3,20231016,50,3,1,2,1099,640.72,0.0,2198,0.0,2198.0,1281.44
17505,17505-20,20231016,50,20,1,7,59,27.9,0.0,413,0.0,413.0,195.3
17506,17506-13,20231017,137,13,1,4,12,7.3,0.05,48,2.4,45.6,29.2
17507,17507-17,20231017,64,17,3,6,45,21.42,0.0,270,0.0,270.0,128.52
17508,17508-21,20231017,161,21,2,6,79,43.68,0.05,474,23.7,450.3,262.08
17508,17508-12,20231017,161,12,2,5,79,50.76,0.15,395,59.25,335.75,253.8
17508,17508-6,20231017,161,6,2,1,1199,526.36,0.0,1199,0.0,1199.0,526.36
17509,17509-11,20231017,31,11,4,1,449,181.91,0.0,449,0.0,449.0,181.91
17509,17509-20,20231017,31,20,4,5,59,27.9,0.0,295,0.0,295.0,139.5
17510,17510-20,20231017,189,20,1,3,59,27.9,0.0,177,0.0,177.0,83.7
17510,17510-19,20231017,189,19,1,3,199,101.09,0.0,597,0.0,597.0,303.27
17511,17511-10,20231017,3,10,2,4,599,345.63,0.0,2396,0.0,2396.0,1382.52
17511,17511-21,20231017,3,21,2,2,79,43.68,0.1,158,15.8,142.2,87.36
17511,17511-16,20231017,3,16,2,6,120,53.5,0.0,720,0.0,720.0,321.0
17511,17511-19,20231017,3,19,2,7,199,101.09,0.1,1393,139.3,1253.7,707.63
17512,17512-18,20231017,22,18,4,3,99,52.59,0.0,297,0.0,297.0,157.77
17512,17512-17,20231017,22,17,4,5,45,21.42,0.0,225,0.0,225.0,107.1
17513,17513-9,20231017,126,9,2,4,89,48.97,0.0,356,0.0,356.0,195.88
17513,17513-3,20231017,126,3,2,1,1099,640.72,0.0,1099,0.0,1099.0,640.72
17514,17514-19,20231017,63,19,1,7,199,101.09,0.0,1393,0.0,1393.0,707.63
17514,17514-8,20231017,63,8,1,6,49,30.21,0.0,294,0.0,294.0,181.26
17515,17515-9,20231017,48,9,4,1,89,48.97,0.0,89,0.0,89.0,48.97
17515,17515-21,20231017,48,21,4,7,79,43.68,0.1,553,55.3,497.7,305.76
17516,17516-21,20231017,56,21,4,6,79,43.68,0.05,474,23.7,450.3,262.08
17517,17517-14,20231017,73,14,3,1,35,15.86,0.1,35,3.5,31.5,15.86
17517,17517-4,20231017,73,4,3,3,799,439.18,0.0,2397,0.0,2397.0,1317.54
17517,17517-21,20231017,73,21,3,5,79,43.68,0.0,395,0.0,395.0,218.4
17518,17518-19,20231017,172,19,5,5,199,101.09,0.0,995,0.0,995.0,505.45
17518,17518-7,20231017,172,7,5,4,29,12.02,0.0,116,0.0,116.0,48.08
17519,17519-6,20231017,191,6,3,3,1199,526.36,0.0,3597,0.0,3597.0,1579.08
17519,17519-11,20231017,191,11,3,3,449,181.91,0.0,1347,0.0,1347.0,545.73
17519,17519-18,20231017,191,18,3,7,99,52.59,0.05,693,34.65,658.35,368.13
17519,17519-1,20231017,191,1,3,6,1299,641.23,0.0,7794,0.0,7794.0,3847.38
17520,17520-1,20231017,121,1,1,7,1299,641.23,0.0,9093,0.0,9093.0,4488.61
17520,17520-11,20231017,121,11,1,5,449,181.91,0.0,2245,0.0,2245.0,909.55
17521,17521-4,20231017,164,4,1,5,799,439.18,0.0,3995,0.0,3995.0,2195.9
17521,17521-10,20231017,164,10,1,3,599,345.63,0.0,1797,0.0,1797.0,1036.89
17522,17522-8,20231017,86,8,2,1,49,30.21,0.0,49,0.0,49.0,30.21
17523,17523-18,20231017,136,18,1,7,99,52.59,0.0,693,0.0,693.0,368.13
17523,17523-12,20231017,136,12,1,6,79,50.76,0.0,474,0.0,474.0,304.56
17523,17523-16,20231017,136,16,1,1,120,53.5,0.0,120,0.0,120.0,53.5
17523,17523-4,20231017,136,4,1,4,799,439.18,0.0,3196,0.0,3196.0,1756.72
17524,17524-19,20231017,130,19,2,6,199,101.09,0.0,1194,0.0,1194.0,606.54
17524,17524-17,20231017,130,17,2,7,45,21.42,0.0,315,0.0,315.0,149.94
17524,17524-13,20231017,130,13,2,5,12,7.3,0.0,60,0.0,60.0,36.5
17524,17524-21,20231017,130,21,2,7,79,43.68,0.0,553,0.0,553.0,305.76
17525,17525-2,20231017,167,2,2,4,999,637.04,0.0,3996,0.0,3996.0,2548.16
17526,17526-1,20231017,108,1,1,1,1299,641.23,0.0,1299,0.0,1299.0,641.23
17527,17527-9,20231018,47,9,1,7,89,48.97,0.0,623,0.0,623.0,342.79
17527,17527-12,20231018,47,12,1,3,79,50.76,0.2,237,47.4,189.6,152.28
17527,17527-1,20231018,47,1,1,1,1299,641.23,0.0,1299,0.0,1299.0,641.23
17528,17528-7,20231018,158,7,2,4,29,12.02,0.0,116,0.0,116.0,48.08
17528,17528-14,20231018,158,14,2,1,35,15.86,0.0,35,0.0,35.0,15.86
17529,17529-14,20231018,186,14,3,6,35,15.86,0.0,210,0.0,210.0,95.16
17529,17529-4,20231018,186,4,3,2,799,439.18,0.05,1598,79.9,1518.1,878.36
17529,17529-9,20231018,186,9,3,4,89,48.97,0.0,356,0.0,356.0,195.88
17530,17530-19,20231018,43,19,3,3,199,101.09,0.0,597,0.0,597.0,303.27
17531,17531-12,20231018,31,12,2,7,79,50.76,0.0,553,0.0,553.0,355.32
17532,17532-7,20231018,79,7,3,3,29,12.02,0.0,87,0.0,87.0,36.06
17533,17533-1,20231018,96,1,1,5,1299,641.23,0.0,6495,0.0,6495.0,3206.15
17534,17534-2,20231018,52,2,1,1,999,637.04,0.0,999,0.0,999.0,637.04
17534,17534-7,20231018,52,7,1,6,29,12.02,0.0,174,0.0,174.0,72.12
17535,17535-3,20231018,124,3,2,3,1099,640.72,0.0,3297,0.0,3297.0,1922.16
17535,17535-17,20231018,124,17,2,2,45,21.42,0.0,90,0.0,90.0,42.84
17536,17536-3,20231018,165,3,4,2,1099,640.72,0.1,2198,219.8,1978.2,1281.44
17536,17536-5,20231018,165,5,4,7,499,219.06,0.0,3493,0.0,3493.0,1533.42
17537,17537-8,20231018,136,8,1,2,49,30.21,0.0,98,0.0,98.0,60.42
17537,17537-3,20231018,136,3,1,6,1099,640.72,0.0,6594,0.0,6594.0,3844.32
17537,17537-20,20231018,136,20,1,3,59,27.9,0.0,177,0.0,177.0,83.7
17537,17537-10,20231018,136,10,1,3,599,345.63,0.0,1797,0.0,1797.0,1036.89
17538,17538-21,20231018,153,21,1,5,79,43.68,0.1,395,39.5,355.5,218.4
17538,17538-17,20231018,153,17,1,2,45,21.42,0.0,90,0.0,90.0,42.84
17539,17539-18,20231018,116,18,5,2,99,52.59,0.0,198,0.0,198.0,105.18
17540,17540-11,20231019,19,11,5,4,449,181.91,0.2,1796,359.2,1436.8,727.64
17541,17541-9,20231019,13,9,1,7,89,48.97,0.15,623,93.45,529.55,342.79
17541,17541-21,20231019,13,21,1,4,79,43.68,0.0,316,0.0,316.0,174.72
17541,17541-11,20231019,13,11,1,3,449,181.91,0.0,1347,0.0,1347.0,545.73
17542,17542-13,20231019,34,13,5,3,12,7.3,0.0,36,0.0,36.0,21.9
17542,17542-2,20231019,34,2,5,2,999,637.04,0.0,1998,0.0,1998.0,1274.08
17542,17542-18,20231019,34,18,5,5,99,52.59,0.0,495,0.0,495.0,262.95
17543,17543-12,20231019,30,12,4,2,79,50.76,0.0,158,0.0,158.0,101.52
17543,17543-10,20231019,30,10,4,2,599,345.63,0.0,1198,0.0,1198.0,691.26
17543,17543-16,20231019,30,16,4,1,120,53.5,0.0,120,0.0,120.0,53.5
17544,17544-12,20231019,62,12,4,2,79,50.76,0.15,158,23.7,134.3,101.52
17544,17544-1,20231019,62,1,4,5,1299,641.23,0.0,6495,0.0,6495.0,3206.15
17545,17545-8,20231019,84,8,1,5,49,30.21,0.15,245,36.75,208.25,151.05
17545,17545-12,20231019,84,12,1,4,79,50.76,0.0,316,0.0,316.0,203.04
17545,17545-10,20231019,84,10,1,2,599,345.63,0.0,1198,0.0,1198.0,691.26
17545,17545-6,20231019,84,6,1,2,1199,526.36,0.0,2398,0.0,2398.0,1052.72
17546,17546-5,20231019,183,5,4,3,499,219.06,0.0,1497,0.0,1497.0,657.18
17547,17547-6,20231019,99,6,5,3,1199,526.36,0.0,3597,0.0,3597.0,1579.08
17547,17547-16,20231019,99,16,5,2,120,53.5,0.1,240,24.0,216.0,107.0
17548,17548-4,20231019,161,4,1,3,799,439.18,0.0,2397,0.0,2397.0,1317.54
17549,17549-19,20231019,150,19,1,5,199,101.09,0.0,995,0.0,995.0,505.45
17549,17549-14,20231019,150,14,1,2,35,15.86,0.0,70,0.0,70.0,31.72
17550,17550-15,20231019,192,15,1,5,8,3.56,0.05,40,2.0,38.0,17.8
17550,17550-5,20231019,192,5,1,2,499,219.06,0.0,998,0.0,998.0,438.12
17550,17550-16,20231019,192,16,1,2,120,53.5,0.0,240,0.0,240.0,107.0
17550,17550-8,20231019,192,8,1,2,49,30.21,0.0,98,0.0,98.0,60.42
17551,17551-17,20231019,186,17,2,7,45,21.42,0.0,315,0.0,315.0,149.94
17552,17552-10,20231019,152,10,3,6,599,345.63,0.1,3594,359.4,3234.6,2073.78
17552,17552-7,20231019,152,7,3,2,29,12.02,0.0,58,0.0,58.0,24.04
17553,17553-13,20231019,59,13,5,1,12,7.3,0.0,12,0.0,12.0,7.3
17554,17554-11,20231019,60,11,3,7,449,181.91,0.0,3143,0.0,3143.0,1273.37
17555,17555-8,20231020,44,8,1,4,49,30.21,0.0,196,0.0,196.0,120.84
17556,17556-19,20231020,41,19,5,4,199,101.09,0.0,796,0.0,796.0,404.36
17557,17557-17,20231020,62,17,1,1,45,21.42,0.0,45,0.0,45.0,21.42
17558,17558-2,20231020,145,2,1,7,999,637.04,0.0,6993,0.0,6993.0,4459.28
17558,17558-13,20231020,145,13,1,5,12,7.3,0.1,60,6.0,54.0,36.5
17558,17558-1,20231020,145,1,1,5,1299,641.23,0.05,6495,324.75,6170.25,3206.15
17559,17559-2,20231020,36,2,2,4,999,637.04,0.0,3996,0.0,3996.0,2548.16
17559,17559-13,20231020,36,13,2,1,12,7.3,0.0,12,0.0,12.0,7.3
17560,17560-10,20231020,150,10,1,5,599,345.63,0.0,2995,0.0,2995.0,1728.15
17561,17561-12,20231020,155,12,5,7,79,50.76,0.0,553,0.0,553.0,355.32
17562,17562-8,20231020,86,8,5,2,49,30.21,0.0,98,0.0,98.0,60.42
17562,17562-1,20231020,86,1,5,3,1299,641.23,0.0,3897,0.0,3897.0,1923.69
17562,17562-14,20231020,86,14,5,4,35,15.86,0.0,140,0.0,140.0,63.44
17563,17563-15,20231020,137,15,3,5,8,3.56,0.0,40,0.0,40.0,17.8
17563,17563-11,20231020,137,11,3,7,449,181.91,0.0,3143,0.0,3143.0,1273.37
17564,17564-19,20231020,165,19,1,7,199,101.09,0.0,1393,0.0,1393.0,707.63
17564,17564-15,20231020,165,15,1,4,8,3.56,0.15,32,4.8,27.2,14.24
17565,17565-18,20231021,100,18,5,4,99,52.59,0.0,396,0.0,396.0,210.36
17565,17565-8,20231021,100,8,5,4,49,30.21,0.0,196,0.0,196.0,120.84
17565,17565-11,20231021,100,11,5,6,449,181.91,0.0,2694,0.0,2694.0,1091.46
17565,17565-13,20231021,100,13,5,6,12,7.3,0.2,72,14.4,57.6,43.8
17566,17566-11,20231021,14,11,1,1,449,181.91,0.0,449,0.0,449.0,181.91
17567,17567-21,20231021,81,21,2,6,79,43.68,0.1,474,47.4,426.6,262.08
17568,17568-10,20231021,188,10,1,2,599,345.63,0.0,1198,0.0,1198.0,691.26
17569,17569-17,20231021,186,17,1,1,45,21.42,0.2,45,9.0,36.0,21.42
17570,17570-5,20231021,155,5,2,7,499,219.06,0.15,3493,523.95,2969.05,1533.42
17571,17571-2,20231021,58,2,1,1,999,637.04,0.0,999,0.0,999.0,637.04
17572,17572-6,20231021,81,6,1,2,1199,526.36,0.0,2398,0.0,2398.0,1052.72
17573,17573-10,20231021,151,10,1,4,599,345.63,0.0,2396,0.0,2396.0,1382.52
17574,17574-19,20231021,153,19,2,6,199,101.09,0.05,1194,59.7,1134.3,606.54
17575,17575-12,20231021,132,12,2,6,79,50.76,0.05,474,23.7,450.3,304.56
17576,17576-8,20231021,94,8,1,1,49,30.21,0.0,49,0.0,49.0,30.21
17577,17577-13,20231021,38,13,5,7,12,7.3,0.0,84,0.0,84.0,51.1
17577,17577-15,20231021,38,15,5,3,8,3.56,0.0,24,0.0,24.0,10.68
17577,17577-4,20231021,38,4,5,2,799,439.18,0.0,1598,0.0,1598.0,878.36
17578,17578-10,20231021,21,10,5,7,599,345.63,0.0,4193,0.0,4193.0,2419.41
17579,17579-20,20231021,84,20,1,7,59,27.9,0.0,413,0.0,413.0,195.3
17579,17579-10,20231021,84,10,1,3,599,345.63,0.0,1797,0.0,1797.0,1036.89
17579,17579-12,20231021,84,12,1,7,79,50.76,0.05,553,27.65,525.35,355.32
17579,17579-2,20231021,84,2,1,2,999,637.04,0.1,1998,199.8,1798.2,1274.08
17580,17580-8,20231021,112,8,3,3,49,30.21,0.0,147,0.0,147.0,90.63
17580,17580-21,20231021,112,21,3,4,79,43.68,0.0,316,0.0,316.0,174.72
17581,17581-7,20231021,26,7,1,2,29,12.02,0.0,58,0.0,58.0,24.04
17582,17582-13,20231021,119,13,2,5,12,7.3,0.0,60,0.0,60.0,36.5
17583,17583-12,20231021,200,12,2,5,79,50.76,0.0,395,0.0,395.0,253.8
17583,17583-13,20231021,200,13,2,3,12,7.3,0.05,36,1.8,34.2,21.9
17583,17583-7,20231021,200,7,2,7,29,12.02,0.0,203,0.0,203.0,84.14
17584,17584-8,20231021,171,8,1,4,49,30.21,0.1,196,19.6,176.4,120.84
